id,city_id,location_id,camera_id,time,lat,lon,lane,speed
ba7b8ca5-7c51-0914-58d2-f2bc906f2980,2,781,5779,12/10/2022 17:49,43.214086,76.898003,3,23
02713743-160c-5c6d-0c86-9fc19f4b2f6b,2,780,4571,12/10/2022 17:49,43.199581,76.894464,3,31
9ea7124f-4d47-86b8-2d26-a9ea272673f4,2,337,1724,12/10/2022 17:49,43.24417,76.915991,3,24
4a3afd54-8bc4-9de6-6dfc-fe3c3173bf39,2,2,420,12/10/2022 17:49,43.238362,76.889989,2,20
6c7bcd6c-8f08-ec8f-57bf-182221843c28,2,802,4429,12/10/2022 17:49,43.241658,76.93755,1,26
8b0446f2-cf88-a2ec-63c6-9a61f0637f03,2,741,4553,12/10/2022 17:49,43.237604,76.934758,2,7
c1f87a10-37a5-b873-9cda-60bd50a3a8a3,2,334,1695,12/10/2022 17:49,43.235258,76.90451,1,4
b10c2b02-b8db-529c-d02f-f80298e824dc,2,285,1378,12/10/2022 17:49,43.203173,76.86691,3,26
d80a61bb-1021-78fc-162a-96e14c65be47,2,9,450,12/10/2022 17:49,43.212825,76.920813,3,14
d90ebe12-49c3-37ac-04f6-981aa2718510,2,781,5779,12/10/2022 17:49,43.214086,76.898003,1,11
8d209b93-0498-e2a4-6454-dde3e2a26327,2,780,4571,12/10/2022 17:49,43.199581,76.894464,2,39
f1a7e244-125a-7d4a-257c-56eed8c88696,2,337,1724,12/10/2022 17:49,43.24417,76.915991,3,7
c4e6265a-1864-2b30-3107-6572bcad78ab,2,2,420,12/10/2022 17:49,43.238362,76.889989,2,2
e38a2ed1-c8a8-7d1d-9afd-dc1fc725123a,2,802,4429,12/10/2022 17:49,43.241658,76.93755,2,29
1536bbd0-7c83-1fcc-9ceb-b20dae8bd49e,2,741,4553,12/10/2022 17:49,43.237604,76.934758,1,30
b413f458-cc22-90fc-1f1d-efe5e9ead3d3,2,334,1695,12/10/2022 17:49,43.235258,76.90451,1,24
0cab3782-ddff-55f3-cceb-2bcf76ec1f5d,2,285,1378,12/10/2022 17:49,43.203173,76.86691,1,15
088e64dd-e597-608f-8f03-5b55ea525c44,2,9,450,12/10/2022 17:49,43.212825,76.920813,3,9
e5e8e2e0-12cb-2d4d-7143-9eb1c393639c,2,781,5779,12/10/2022 17:49,43.214086,76.898003,3,0
3219c2ca-d4a1-1438-669c-0888c1aaf850,2,780,4571,12/10/2022 17:49,43.199581,76.894464,2,12
ed45b0a7-16e3-9e45-de7a-870f8d152092,2,337,1724,12/10/2022 17:49,43.24417,76.915991,3,26
cf3d01de-9f10-9913-4fc2-7f93d3206019,2,2,420,12/10/2022 17:49,43.238362,76.889989,1,12
d833da2a-d2f1-7527-0419-1ddd5d8b10a5,2,802,4429,12/10/2022 17:49,43.241658,76.93755,2,30
2e8dce5e-6297-8d63-7123-791478ce4c62,2,741,4553,12/10/2022 17:49,43.237604,76.934758,2,39
17bc96f9-7a9e-9af9-dec5-2e1a47c9464c,2,334,1695,12/10/2022 17:49,43.235258,76.90451,1,4
5d1f326b-b839-adc1-52bd-f7b8855a7f22,2,285,1378,12/10/2022 17:49,43.203173,76.86691,2,10
91bc8b29-e0db-5911-27ba-df6182c36819,2,9,450,12/10/2022 17:49,43.212825,76.920813,3,9
16540c24-2e23-0c68-d0eb-cc4569816c7c,2,781,5779,12/10/2022 17:49,43.214086,76.898003,1,17
d208a17b-2597-6f79-b995-a2f2ba32006c,2,780,4571,12/10/2022 17:49,43.199581,76.894464,1,17
8fadb0b8-6b8f-e4ba-5d8b-ebe4d00151a6,2,337,1724,12/10/2022 17:49,43.24417,76.915991,2,9
17d09636-aeb5-9a75-90f0-3087e558c2f0,2,2,420,12/10/2022 17:49,43.238362,76.889989,2,27
f7056485-9816-6b8b-e7b3-4791e6c1b6d8,2,802,4429,12/10/2022 17:49,43.241658,76.93755,2,4
68d0f993-d8e2-507e-50f0-68db5c7f687a,2,741,4553,12/10/2022 17:49,43.237604,76.934758,2,34
5193441e-4af5-e310-53d5-7c44df7cfdfd,2,334,1695,12/10/2022 17:49,43.235258,76.90451,3,9
ca5fe952-18ef-e89e-4e2b-0df5418be399,2,285,1378,12/10/2022 17:49,43.203173,76.86691,2,33
8f3abab8-3a35-6445-d462-3d932381faca,2,9,450,12/10/2022 17:49,43.212825,76.920813,2,27
f72fadb6-2143-b6b6-7ae9-19be8580223f,2,781,5779,12/10/2022 17:49,43.214086,76.898003,3,30
1df6fda2-760a-c08c-496c-a0b4fe06d5cd,2,780,4571,12/10/2022 17:49,43.199581,76.894464,3,8
a82c1c97-d6de-3829-b7ac-907e4530ea7c,2,337,1724,12/10/2022 17:49,43.24417,76.915991,2,35
c43d5bd2-cec9-f06f-de39-24af88d40522,2,2,420,12/10/2022 17:49,43.238362,76.889989,1,11
3f608f78-1c16-36ce-b8ee-7ecd1c1af3c0,2,802,4429,12/10/2022 17:49,43.241658,76.93755,2,32
da3085ba-257f-8900-e84c-504cba2a2c9a,2,741,4553,12/10/2022 17:49,43.237604,76.934758,2,32
6cfb31c0-a1f7-8ccb-d2db-91b04c8b241d,2,334,1695,12/10/2022 17:49,43.235258,76.90451,3,36
89c68774-da8f-9c57-bc79-d3ca4872b788,2,285,1378,12/10/2022 17:49,43.203173,76.86691,3,26
540e900d-bed0-8575-acfa-65ef29f48a44,2,802,4429,12/10/2022 17:49,43.241658,76.93755,1,16
a9d63a58-70ba-f1ca-ea0f-b87b7ac1f684,2,9,450,12/10/2022 17:49,43.212825,76.920813,3,15
ee6aa12f-7950-f3cf-c1f1-c8dd4d5dd1a1,2,781,5779,12/10/2022 17:49,43.214086,76.898003,1,29
476eac2e-5b2d-5df5-3ab1-8a753a369372,2,780,4571,12/10/2022 17:49,43.199581,76.894464,2,4
ccc2bbf1-c4fb-2964-c2ec-844ebf176642,2,337,1724,12/10/2022 17:49,43.24417,76.915991,1,36
ab9c97cf-e514-6d12-c9aa-fb674c0dfb05,2,2,420,12/10/2022 17:49,43.238362,76.889989,3,15
7befb697-0e06-d3b2-0b12-59521f7eaa4d,2,741,4553,12/10/2022 17:49,43.237604,76.934758,2,37
ad0e3274-8515-1b57-88d2-ec87da8ffcb5,2,334,1695,12/10/2022 17:49,43.235258,76.90451,3,30
35613415-ccc8-52b9-4230-9f60d99dcf9b,2,285,1378,12/10/2022 17:49,43.203173,76.86691,3,0
6bcdf038-8ea7-5c11-1033-dc7f63c130d1,2,802,4429,12/10/2022 17:49,43.241658,76.93755,1,22
40c372b2-c0f4-a1df-ee6a-4593cb3cc86d,2,9,450,12/10/2022 17:49,43.212825,76.920813,2,36
892f50af-f9b0-8650-3cb7-273357acd541,2,781,5779,12/10/2022 17:49,43.214086,76.898003,1,35
4474fb09-6597-5e4c-dfaf-2759ad725a72,2,780,4571,12/10/2022 17:49,43.199581,76.894464,2,29
a407c9d6-e301-2ac5-d97c-5fc66779114d,2,337,1724,12/10/2022 17:49,43.24417,76.915991,2,40
5a677f52-cdf5-25f1-6da8-d023caf5fe1f,2,2,420,12/10/2022 17:49,43.238362,76.889989,1,18
51d402f3-1594-3708-e844-bd74d59156b6,2,741,4553,12/10/2022 17:49,43.237604,76.934758,1,4
6f803b44-2461-b7f9-c53b-3adb69ebd4f6,2,334,1695,12/10/2022 17:49,43.235258,76.90451,1,38
10d79883-1acd-761a-140d-284e4c723c7b,2,285,1378,12/10/2022 17:49,43.203173,76.86691,2,26
c9260141-7f2d-e052-533d-ae5960590307,2,802,4429,12/10/2022 17:49,43.241658,76.93755,1,32
d7e13f10-3ebb-9601-1084-e02be4775f65,2,9,450,12/10/2022 17:49,43.212825,76.920813,1,32
92258857-4e0a-6f8a-22bb-7fd893de3ea9,2,781,5779,12/10/2022 17:49,43.214086,76.898003,3,36
4b0c2526-a01a-b73f-db19-0355b7fc222a,2,780,4571,12/10/2022 17:49,43.199581,76.894464,3,29
69a24414-108d-7006-e878-f2c8fd955f9d,2,337,1724,12/10/2022 17:49,43.24417,76.915991,3,24
5e4c2686-e7cb-4b87-f32b-aa4a1255d364,2,2,420,12/10/2022 17:49,43.238362,76.889989,2,5
552aa5ae-324d-0dac-ae11-e49568b845af,2,741,4553,12/10/2022 17:49,43.237604,76.934758,2,3
d4731dfc-76ec-b7d6-7e49-ff2ed8de830e,2,334,1695,12/10/2022 17:49,43.235258,76.90451,3,12
8e0b0a04-7f82-eef3-d02e-8c419dc59fcb,2,285,1378,12/10/2022 17:49,43.203173,76.86691,2,19
ac961195-8027-833e-6082-b88f05764e78,2,802,4429,12/10/2022 17:49,43.241658,76.93755,3,27
1d89b8b8-d8e9-5ec4-4044-b6f4560dbbe0,2,9,450,12/10/2022 17:49,43.212825,76.920813,1,0
5bb64036-0302-d8c2-887f-6470716516a4,2,781,5779,12/10/2022 17:49,43.214086,76.898003,3,37
918539d5-ce42-a4b6-19b7-9135ede284f4,2,780,4571,12/10/2022 17:49,43.199581,76.894464,1,21
83b7a2cc-62a3-99ac-7667-27dded8daaca,2,337,1724,12/10/2022 17:49,43.24417,76.915991,1,13
012cd368-c380-c981-2f14-c54a7afd0c04,2,2,420,12/10/2022 17:49,43.238362,76.889989,3,0
816bfcf7-eb2c-5e51-998b-714ef60cd33b,2,741,4553,12/10/2022 17:49,43.237604,76.934758,1,26
9056bd33-5368-c93e-b3af-367cfc4b85e6,2,334,1695,12/10/2022 17:49,43.235258,76.90451,1,25
55e120b1-e6a2-b3f7-df9b-2a23ad0f7520,2,285,1378,12/10/2022 17:49,43.203173,76.86691,3,24
189b9146-055e-d24d-3b52-289c761b7cdc,2,802,4429,12/10/2022 17:49,43.241658,76.93755,3,34
d2fe4aae-9e78-cff0-9979-6cb99211dc66,2,9,450,12/10/2022 17:49,43.212825,76.920813,3,12
2f4f0f6e-9e8d-b52a-b711-4600ac4256fc,2,781,5779,12/10/2022 17:49,43.214086,76.898003,3,38
4b90284f-62b1-d15f-668a-2e370dedba28,2,337,1724,12/10/2022 17:49,43.24417,76.915991,3,16
527130bf-2ecb-7c4c-c6d7-2e288fe730fd,2,2,420,12/10/2022 17:49,43.238362,76.889989,1,30
f65a711a-e9a8-7af2-6db2-b6721bcae5de,2,741,4553,12/10/2022 17:49,43.237604,76.934758,2,24
fd2c6ae9-46a3-219f-5999-165e1559513b,2,334,1695,12/10/2022 17:49,43.235258,76.90451,2,16
8ed914f9-a83d-01ac-2857-befd8c08fb5b,2,285,1378,12/10/2022 17:49,43.203173,76.86691,1,24
6c7111f4-7555-2eff-3276-24bbcf0d7cc0,2,802,4429,12/10/2022 17:49,43.241658,76.93755,1,37
a4936e45-1b91-774f-7871-ba505c9cfa51,2,9,450,12/10/2022 17:49,43.212825,76.920813,2,18
f9428532-66fa-023c-ac93-309f3b23e5bb,2,781,5779,12/10/2022 17:49,43.214086,76.898003,3,27
06795436-a4da-71a9-508b-42ef7b8a88d8,2,780,4571,12/10/2022 17:49,43.199581,76.894464,3,19
799a44b1-c7c5-8ee5-a3f0-51d2a203994e,2,337,1724,12/10/2022 17:49,43.24417,76.915991,3,4
96d04899-401e-d210-8aa7-2bf53cf64545,2,2,420,12/10/2022 17:49,43.238362,76.889989,1,12
c78d572a-f211-d7c0-6936-9f066be031a5,2,741,4553,12/10/2022 17:49,43.237604,76.934758,2,17
f3eab11b-334a-570f-a1e2-3546c3eb057f,2,334,1695,12/10/2022 17:49,43.235258,76.90451,1,23
2f18c93d-ba66-4392-0a50-6eb6ae718e21,2,285,1378,12/10/2022 17:49,43.203173,76.86691,1,9
d801a191-5843-8bf0-3806-5f77af38faeb,2,802,4429,12/10/2022 17:49,43.241658,76.93755,1,31
d54405e1-f7d7-5311-88c1-f1dff630aa32,2,9,450,12/10/2022 17:49,43.212825,76.920813,1,3
1782754b-b819-e56a-58bb-d8cd2ea96205,2,781,5779,12/10/2022 17:49,43.214086,76.898003,2,20
b62f614e-3f64-b449-25fc-8073d3237c9b,2,780,4571,12/10/2022 17:49,43.199581,76.894464,2,7
0621e387-ab21-3d94-e477-6ec02082f84c,2,337,1724,12/10/2022 17:49,43.24417,76.915991,1,0
68edc13d-2ead-4e96-62fb-ac1e4b6699af,2,2,420,12/10/2022 17:49,43.238362,76.889989,2,24
baff82a2-0c21-0f6a-f7d9-d838dcafeef2,2,317,3022,12/10/2022 17:49,43.246817,76.877159,2,13
b59dae18-1879-8f44-b469-c9b4fff43bd2,2,334,1695,12/10/2022 17:49,43.235258,76.90451,2,26
5493ca1e-5fde-576a-41bb-15171d4e8f76,2,285,1378,12/10/2022 17:49,43.203173,76.86691,2,4
24a43def-63ae-263d-2513-92fe0082eaec,2,802,4429,12/10/2022 17:49,43.241658,76.93755,2,29
c16de9cc-056d-3d51-6e4e-672149b53e66,2,9,450,12/10/2022 17:49,43.212825,76.920813,1,27
15a0ef70-32dc-f0c0-4be1-5fc53f856eb9,2,781,5779,12/10/2022 17:49,43.214086,76.898003,3,4
31ecd87c-61d6-8de3-d66e-b9787eac1367,2,780,4571,12/10/2022 17:49,43.199581,76.894464,3,16
9f05aa8e-5f11-146c-6cfb-1623de484742,2,337,1724,12/10/2022 17:49,43.24417,76.915991,2,13
b369678e-cfdd-9eee-b83a-c2a0afe16e0b,2,2,420,12/10/2022 17:49,43.238362,76.889989,1,31
13af0dd0-958e-42d2-2212-1927c95f3320,2,741,4553,12/10/2022 17:49,43.237604,76.934758,1,6
6822a223-784a-a5b3-20fe-0ae623cee461,2,334,1695,12/10/2022 17:49,43.235258,76.90451,2,9
590718cb-d52c-0d67-b66d-f06b36326baf,2,285,1378,12/10/2022 17:49,43.203173,76.86691,3,19
763b5f21-1889-4d32-e1c7-3e10cd7a9bce,2,802,4429,12/10/2022 17:49,43.241658,76.93755,1,27
9df296db-0fbf-0253-2d83-9aaa26d598ec,2,9,450,12/10/2022 17:49,43.212825,76.920813,1,27
a153439e-613a-5af2-9ae0-19447ce5f92e,2,781,5779,12/10/2022 17:49,43.214086,76.898003,2,17
2c532617-0b82-dd5d-2282-4cc77faef07c,2,780,4571,12/10/2022 17:49,43.199581,76.894464,2,3
9411a5ef-364e-cae9-a281-7cf361e268c4,2,337,1724,12/10/2022 17:49,43.24417,76.915991,2,34
b786a622-4e3f-bdde-ac79-907c23623dc3,2,2,420,12/10/2022 17:49,43.238362,76.889989,1,7
8e30b902-6421-034c-07d6-66b5b76924c2,2,741,4553,12/10/2022 17:49,43.237604,76.934758,3,26
58b3d27e-0d57-dbad-9e92-34e60317f84b,2,334,1695,12/10/2022 17:49,43.235258,76.90451,2,27
cb1ff958-467d-cbdc-2788-57a706072946,2,285,1378,12/10/2022 17:49,43.203173,76.86691,3,15
dad60e6b-5b66-2b64-8ab1-eba58e504d90,2,802,4429,12/10/2022 17:49,43.241658,76.93755,3,0
604a8109-9730-f98e-5a8a-8f875358d8c7,2,780,4571,12/10/2022 17:49,43.199581,76.894464,2,5
df884449-40a6-80b1-f1d8-f579fc57ac87,2,337,1724,12/10/2022 17:49,43.24417,76.915991,1,12
331a1d1b-faa6-fcdd-b9ec-557282a125bd,2,2,420,12/10/2022 17:49,43.238362,76.889989,1,15
eeb217ce-7f53-3af3-d715-7494c5ea003c,2,741,4553,12/10/2022 17:49,43.237604,76.934758,2,30
c06b6214-97f5-da7b-c82a-4892aac2c3a2,2,334,1695,12/10/2022 17:49,43.235258,76.90451,2,4
c92eadca-a92f-ba60-283b-5c0ef473c197,2,285,1378,12/10/2022 17:49,43.203173,76.86691,1,35
a8a6b2df-95d3-3697-e0cb-08403dae913d,2,802,4429,12/10/2022 17:49,43.241658,76.93755,2,4
9cedb969-d2b1-a591-afa8-ff6c287168b0,2,9,450,12/10/2022 17:49,43.212825,76.920813,1,32
96ace9df-fedf-974a-c4f2-efe1b703d55c,2,781,5779,12/10/2022 17:49,43.214086,76.898003,3,35
b692d953-c5ee-265e-f8d2-91628eb72993,2,780,4571,12/10/2022 17:49,43.199581,76.894464,2,15
d08c578b-5470-0480-dae5-fb6cf34df507,2,337,1724,12/10/2022 17:49,43.24417,76.915991,2,5
ee1eb46f-88f6-780d-bcc0-8ba3e1bfe70b,2,2,420,12/10/2022 17:49,43.238362,76.889989,3,30
51aa1fe8-387d-aec9-5109-46b232ac197c,2,741,4553,12/10/2022 17:49,43.237604,76.934758,2,24
e45c6c4e-eb7d-4a47-8674-bfbb94633e32,2,334,1695,12/10/2022 17:49,43.235258,76.90451,2,12
1ae67e4e-266c-b24c-45c5-23482bd44dce,2,285,1378,12/10/2022 17:49,43.203173,76.86691,1,22
f6c54ecd-e0de-4e48-0f14-943099c67e71,2,802,4429,12/10/2022 17:49,43.241658,76.93755,3,14
22c5cbff-614d-d18a-f98a-932d73eb9a45,2,9,450,12/10/2022 17:49,43.212825,76.920813,1,40
f7bd49da-ae03-d891-67ad-4758a7428581,2,781,5779,12/10/2022 17:49,43.214086,76.898003,1,25
3ee7d7d4-668e-d9a8-d079-f2f89504b992,2,780,4571,12/10/2022 17:49,43.199581,76.894464,3,7
bbce0be0-3d7a-ef81-3630-2980b470f16d,2,337,1724,12/10/2022 17:49,43.24417,76.915991,3,24
572d8e89-bd79-627f-38f0-06b440400c30,2,2,420,12/10/2022 17:49,43.238362,76.889989,2,38
fbfef360-f3c3-b62b-6df4-b7ad2b7d6969,2,741,4553,12/10/2022 17:49,43.237604,76.934758,1,38
4768a7ad-17b1-d655-5580-138a5bd64b19,2,334,1695,12/10/2022 17:49,43.235258,76.90451,3,2
56dbb91a-e11c-51a5-6920-968d5254e6ae,2,285,1378,12/10/2022 17:49,43.203173,76.86691,3,6
16278e6a-2685-855f-e134-a0151a08bb4c,2,802,4429,12/10/2022 17:49,43.241658,76.93755,2,33
8f4727fa-3705-4a35-589e-c826f8790dda,2,9,450,12/10/2022 17:49,43.212825,76.920813,1,29
637919cd-d9a2-008a-9e66-36de150fa5ea,2,781,5779,12/10/2022 17:49,43.214086,76.898003,2,26
080f387e-76eb-81f8-0a65-446f90205638,2,780,4571,12/10/2022 17:49,43.199581,76.894464,1,28
e0cf8cfa-04a1-9bb2-a34a-88cfb665df88,2,337,1724,12/10/2022 17:49,43.24417,76.915991,3,35
bae3b45b-edd6-0c49-7d1e-b520fe61059b,2,2,420,12/10/2022 17:49,43.238362,76.889989,3,21
71f42549-c41b-2b59-e8d1-3f67a42f2905,2,741,4553,12/10/2022 17:49,43.237604,76.934758,1,29
d70d36f4-8554-9e5e-1708-396717143e1a,2,334,1695,12/10/2022 17:49,43.235258,76.90451,3,1
2b83c151-0d08-853e-8676-e7f79ef55365,2,285,1378,12/10/2022 17:49,43.203173,76.86691,1,28
2cd212e8-3091-f6a1-ad1b-bcd3cb223990,2,802,4429,12/10/2022 17:49,43.241658,76.93755,3,13
9ac81e05-bf10-c138-80b7-68514dca5a19,2,9,450,12/10/2022 17:49,43.212825,76.920813,2,33
7cbb819a-841b-157d-4e82-cc1800ef2eb0,2,781,5779,12/10/2022 17:49,43.214086,76.898003,1,20
db43c3f7-195a-7380-e7f2-7895679772d8,2,780,4571,12/10/2022 17:49,43.199581,76.894464,2,3
cc05feac-f577-bd17-9cdd-0c0d56eda7f0,2,337,1724,12/10/2022 17:49,43.24417,76.915991,2,24
a8e2a078-d135-748e-eb57-6550a844143c,2,2,420,12/10/2022 17:49,43.238362,76.889989,1,3
a46dc180-e3eb-09c9-6d0a-b24ed8d650d1,2,317,3022,12/10/2022 17:49,43.246817,76.877159,1,5
90196106-d0d4-8714-755d-9c328e4d13ef,2,741,4553,12/10/2022 17:49,43.237604,76.934758,1,26
68b45fdf-85d5-37c2-d55c-837a5784ef0c,2,285,1378,12/10/2022 17:49,43.203173,76.86691,3,0
5cf3f47a-31d0-d03d-3be1-2b7e96ce8a90,2,802,4429,12/10/2022 17:49,43.241658,76.93755,3,27
28e5ca1a-916a-f0fc-8c97-31f2dcb98c73,2,9,450,12/10/2022 17:49,43.212825,76.920813,1,10
5e0e4361-eb39-a760-38f8-f86cbc6fe23e,2,781,5779,12/10/2022 17:49,43.214086,76.898003,2,31
eb3356f4-7721-a22f-ebce-d4f713135df0,2,780,4571,12/10/2022 17:49,43.199581,76.894464,1,21
297f09a9-b25a-e976-0f51-3e6513b388de,2,337,1724,12/10/2022 17:49,43.24417,76.915991,3,7
133c6970-726d-099e-7c67-a3649a444a19,2,2,420,12/10/2022 17:49,43.238362,76.889989,1,22
d5907b52-7149-03d2-7502-91b70f28a628,2,741,4553,12/10/2022 17:49,43.237604,76.934758,3,1
e3764dbe-8117-c588-ea3c-23052f83a470,2,9,450,12/10/2022 17:49,43.212825,76.920813,1,24
93518c94-4264-9dff-920c-d128c2f43653,2,334,1695,12/10/2022 17:49,43.235258,76.90451,1,8
0873ba3b-16e6-d29a-49c1-30747fdce097,2,285,1378,12/10/2022 17:49,43.203173,76.86691,3,28
af10fe80-16a0-5770-9d13-f88f3ccad4aa,2,802,4429,12/10/2022 17:49,43.241658,76.93755,1,23
7a1a92a5-bd49-949d-590d-63b7ec9f9b63,2,781,5779,12/10/2022 17:49,43.214086,76.898003,2,31
786549dd-d27d-d7b2-fc46-66dbc629e2a0,2,780,4571,12/10/2022 17:49,43.199581,76.894464,1,33
29ff3a44-45d1-d2a6-d69e-afc35801ff17,2,337,1724,12/10/2022 17:49,43.24417,76.915991,1,30
bd8c2552-2558-0563-9227-0b31a855adad,2,2,420,12/10/2022 17:49,43.238362,76.889989,3,32
47d74c28-995b-694a-6018-70a79d26b680,2,741,4553,12/10/2022 17:49,43.237604,76.934758,1,34
1afc569b-232a-e335-cff2-0456a576ceea,2,334,1695,12/10/2022 17:49,43.235258,76.90451,2,34
e02804fa-c2f4-e0ea-389a-b4041a057c54,2,285,1378,12/10/2022 17:49,43.203173,76.86691,2,5
fa1f1135-c0ab-ea41-dc5a-491b0538ab48,2,802,4429,12/10/2022 17:49,43.241658,76.93755,2,30
20a170b6-df9c-6f0a-cbbe-a5a26ed1f09f,2,9,450,12/10/2022 17:49,43.212825,76.920813,3,27
361ff410-d0f9-d6bc-1a4f-cc3046483dcb,2,781,5779,12/10/2022 17:49,43.214086,76.898003,1,19
4e625123-c316-ff2c-6e9e-0dd1718427b7,2,780,4571,12/10/2022 17:49,43.199581,76.894464,2,6
65e6bd0a-97a9-51ed-bd4d-d8baa12d55bd,2,337,1724,12/10/2022 17:49,43.24417,76.915991,1,23
dc26dbba-5ec1-d727-5880-8cba704a8c0d,2,2,420,12/10/2022 17:49,43.238362,76.889989,1,36
25f06c4a-9615-aeec-50de-779f721fe8b8,2,741,4553,12/10/2022 17:49,43.237604,76.934758,3,5
71be24b4-6408-f640-718e-0fe2d7101741,2,334,1695,12/10/2022 17:48,43.235258,76.90451,1,28
7dab8bf0-6718-b999-d517-a65e84faad78,2,285,1378,12/10/2022 17:48,43.203173,76.86691,3,18
60168fc7-59d9-3f8e-d6dc-835c826beb69,2,802,4429,12/10/2022 17:48,43.241658,76.93755,3,36
f2858d9e-e8d4-ee9d-e61f-7710f91df7ad,2,9,450,12/10/2022 17:48,43.212825,76.920813,1,0
19644b9f-4f01-9d95-8c8e-62aa73e4a691,2,781,5779,12/10/2022 17:48,43.214086,76.898003,3,23
66be52d1-eab6-b91d-6c93-97b4e8ed98e0,2,780,4571,12/10/2022 17:48,43.199581,76.894464,2,25
805d38c8-24c0-3682-4b57-2982e8845ae2,2,337,1724,12/10/2022 17:48,43.24417,76.915991,2,26
a46e6ae7-74ff-c2ac-0022-babd1141537c,2,2,420,12/10/2022 17:48,43.238362,76.889989,3,2
3f985719-9e05-330f-6de5-00df9f6d69d5,2,741,4553,12/10/2022 17:48,43.237604,76.934758,2,38
8849513b-f16a-77bb-cb30-0338709a62a9,2,334,1695,12/10/2022 17:48,43.235258,76.90451,2,8
6c7af2f2-df6c-7c00-c777-2c4be6f44c84,2,285,1378,12/10/2022 17:48,43.203173,76.86691,3,32
2803cee2-3aed-cee9-2f1c-96b15f627a88,2,802,4429,12/10/2022 17:48,43.241658,76.93755,1,23
6750e78c-e495-1a74-0f8f-fd510b9bc200,2,9,450,12/10/2022 17:48,43.212825,76.920813,3,20
fb1735a8-68bb-3726-3021-778211bce256,2,781,5779,12/10/2022 17:48,43.214086,76.898003,3,38
312719bc-3d5f-e0bc-a615-0c4472fdbf8e,2,780,4571,12/10/2022 17:48,43.199581,76.894464,3,25
b460f03a-777c-c958-1ffc-10828f6f3b6a,2,337,1724,12/10/2022 17:48,43.24417,76.915991,1,27
e3203eb7-e8ef-27c5-9270-302704ac9ecf,2,2,420,12/10/2022 17:48,43.238362,76.889989,2,37
a1c7a1ca-058b-d7c6-3ccc-92e7e0a41b80,2,741,4553,12/10/2022 17:48,43.237604,76.934758,1,37
466b1b8c-08a2-926c-b173-e3bd5caf10ee,2,334,1695,12/10/2022 17:48,43.235258,76.90451,3,28
b55d4886-eb91-d07e-a621-61084110249c,2,285,1378,12/10/2022 17:48,43.203173,76.86691,2,36
838c1bbf-6841-d01f-94af-7ccd7e6d4727,2,802,4429,12/10/2022 17:48,43.241658,76.93755,2,26
b1864da7-84ef-29d3-e9aa-01b148ebff95,2,9,450,12/10/2022 17:48,43.212825,76.920813,3,37
139b73e2-2eb5-dc11-844e-1e92b20cb1b1,2,781,5779,12/10/2022 17:48,43.214086,76.898003,3,6
4285a4e7-6b30-dd84-46d3-8248a9fedec9,2,780,4571,12/10/2022 17:48,43.199581,76.894464,3,24
c42a1df4-26be-2b3c-94a4-575d96f7a70d,2,337,1724,12/10/2022 17:48,43.24417,76.915991,1,34
09953286-3668-6522-c0f5-d3c8fa8825b0,2,2,420,12/10/2022 17:48,43.238362,76.889989,1,17
4733e7a7-57d9-a5cd-fbcc-8835d5318065,2,741,4553,12/10/2022 17:48,43.237604,76.934758,3,0
45899880-b637-4fb9-e6c1-073cd4176544,2,334,1695,12/10/2022 17:48,43.235258,76.90451,1,27
19447759-b478-2ca6-9511-a855789cb17d,2,285,1378,12/10/2022 17:48,43.203173,76.86691,3,37
eaddff94-7d4e-e082-e82d-f2a1e339a1df,2,802,4429,12/10/2022 17:48,43.241658,76.93755,3,25
3c0ac88d-9cad-994e-d389-eb11e3919618,2,9,450,12/10/2022 17:48,43.212825,76.920813,3,6
912ae6e1-8b0e-11b2-c51b-d217324938d5,2,781,5779,12/10/2022 17:48,43.214086,76.898003,2,23
0bb25d89-0916-67b4-da29-45c998b7e127,2,780,4571,12/10/2022 17:48,43.199581,76.894464,3,39
1daedf5f-8606-5666-993e-30c5825bbe15,2,741,4553,12/10/2022 17:48,43.237604,76.934758,2,1
1ede0fb3-3ff3-57cf-1fcf-a8ef904cd5fe,2,334,1695,12/10/2022 17:48,43.235258,76.90451,1,5
df93b793-9f36-6668-bba2-34c9369d04b8,2,285,1378,12/10/2022 17:48,43.203173,76.86691,2,30
a405b86c-ee9e-1f81-dbd4-82322cba5e1b,2,802,4429,12/10/2022 17:48,43.241658,76.93755,3,1
16c5b701-27e2-032d-d296-45e48a30f303,2,9,450,12/10/2022 17:48,43.212825,76.920813,1,37
1566c12e-7b25-084b-ede0-c90a878ca34b,2,781,5779,12/10/2022 17:48,43.214086,76.898003,2,0
22c6123d-38b3-b519-4055-b0d0809921dc,2,780,4571,12/10/2022 17:48,43.199581,76.894464,3,36
9d1ccb41-ef46-325a-518e-f9754a417c1f,2,337,1724,12/10/2022 17:48,43.24417,76.915991,1,3
8baeda28-6139-4206-2d7b-16f0cc129f11,2,2,420,12/10/2022 17:48,43.238362,76.889989,2,27
ea368c07-db4d-36f2-0102-59899b60ee70,2,741,4553,12/10/2022 17:48,43.237604,76.934758,2,25
072b74ed-9592-aa13-c802-63c7e31d6724,2,334,1695,12/10/2022 17:48,43.235258,76.90451,2,38
4d73bd2c-cf44-8c52-f8e6-483dc14f50f6,2,285,1378,12/10/2022 17:48,43.203173,76.86691,1,38
